,City,Date,Card Type,Exp Type,Gender,Amount,Country,Month,Year,Month_Year
22486,Kanpur,25,Gold,Entertainment,F,36267, India,Jan,2015,Jan 2015
22487,Surat,19,Gold,Food,M,149898, India,Feb,2014,Feb 2014
22488,Lucknow,1,Silver,Fuel,M,177618, India,Mar,2014,Mar 2014
22489,Lucknow,26,Signature,Bills,F,238976, India,May,2015,May 2015
22490,Kanpur,6,Platinum,Food,F,258877, India,Mar,2014,Mar 2014
22491,Kolkata,27,Platinum,Bills,M,175257, India,Dec,2013,Dec 2013
22492,Hyderabad,26,Signature,Food,F,31579, India,Feb,2015,Feb 2015
22493,Hyderabad,26,Silver,Entertainment,F,27340, India,Aug,2014,Aug 2014
22494,Jaipur,28,Platinum,Grocery,F,163080, India,Jan,2014,Jan 2014
22495,Kolkata,12,Platinum,Bills,F,124896, India,Jan,2014,Jan 2014
22496,Kolkata,20,Gold,Fuel,M,113707, India,Sep,2014,Sep 2014
22497,Kanpur,27,Signature,Food,F,273415, India,Dec,2014,Dec 2014
22498,Jaipur,4,Platinum,Bills,F,185241, India,May,2015,May 2015
22499,Hyderabad,4,Silver,Fuel,M,193400, India,Dec,2013,Dec 2013
22500,Chennai,19,Signature,Food,F,95240, India,Mar,2015,Mar 2015
22501,Kolkata,3,Platinum,Food,M,231992, India,Feb,2014,Feb 2014
22502,Pune,28,Signature,Entertainment,F,6885, India,Nov,2013,Nov 2013
22503,Kolkata,7,Platinum,Entertainment,F,124295, India,Aug,2014,Aug 2014
22504,Kanpur,2,Platinum,Bills,F,290991, India,Feb,2015,Feb 2015
22505,Hyderabad,27,Gold,Food,M,184353, India,Apr,2014,Apr 2014
22506,Chennai,30,Gold,Food,M,264205, India,Apr,2014,Apr 2014
22507,Kolkata,19,Silver,Fuel,M,144815, India,Mar,2015,Mar 2015
22508,Hyderabad,12,Platinum,Fuel,M,24878, India,Aug,2014,Aug 2014
22509,Kanpur,16,Platinum,Food,M,240834, India,Apr,2015,Apr 2015
22510,Chennai,10,Platinum,Bills,F,232260, India,Dec,2014,Dec 2014
22511,Chennai,12,Gold,Food,M,269354, India,Dec,2014,Dec 2014
22512,Surat,13,Gold,Entertainment,F,160554, India,Jul,2014,Jul 2014
22513,Kanpur,27,Silver,Entertainment,F,108982, India,Jul,2014,Jul 2014
22514,Kanpur,21,Platinum,Entertainment,M,255125, India,Jan,2015,Jan 2015
22515,Hyderabad,30,Platinum,Food,M,96919, India,Mar,2015,Mar 2015
22516,Lucknow,12,Signature,Grocery,F,259118, India,Aug,2014,Aug 2014
22517,Hyderabad,29,Silver,Bills,M,61810, India,Mar,2015,Mar 2015
22518,Chennai,29,Platinum,Food,M,66859, India,Oct,2014,Oct 2014
22519,Jaipur,23,Silver,Food,F,81811, India,Oct,2014,Oct 2014
22520,Kanpur,18,Signature,Entertainment,M,95387, India,Dec,2014,Dec 2014
22521,Lucknow,21,Gold,Food,F,264231, India,Sep,2014,Sep 2014
22522,Kolkata,22,Platinum,Grocery,F,43959, India,May,2014,May 2014
22523,Chennai,2,Gold,Food,M,34875, India,Jan,2014,Jan 2014
22524,Kanpur,24,Signature,Bills,M,16242, India,Feb,2015,Feb 2015
22525,Jaipur,25,Signature,Fuel,M,77837, India,May,2014,May 2014
22526,Lucknow,1,Platinum,Grocery,M,95735, India,Nov,2013,Nov 2013
22527,Lucknow,29,Silver,Bills,M,250606, India,Apr,2015,Apr 2015
22528,Chennai,4,Silver,Entertainment,F,232866, India,Nov,2013,Nov 2013
22529,Surat,5,Silver,Grocery,M,203446, India,Nov,2013,Nov 2013
22530,Hyderabad,1,Platinum,Grocery,F,151460, India,Jul,2014,Jul 2014
22531,Kolkata,14,Platinum,Entertainment,F,174473, India,Sep,2014,Sep 2014
22532,Kolkata,6,Gold,Food,F,230944, India,Aug,2014,Aug 2014
22533,Chennai,10,Platinum,Food,F,136648, India,Mar,2014,Mar 2014
22534,Lucknow,12,Gold,Grocery,F,227197, India,Nov,2013,Nov 2013
22535,Kanpur,7,Platinum,Grocery,F,222044, India,Oct,2013,Oct 2013
22536,Hyderabad,17,Silver,Food,M,184775, India,Jan,2015,Jan 2015
22537,Lucknow,25,Signature,Entertainment,F,274755, India,Jul,2014,Jul 2014
22538,Kolkata,11,Platinum,Entertainment,F,163413, India,Jan,2015,Jan 2015
22539,Kolkata,15,Silver,Food,M,182807, India,Dec,2014,Dec 2014
22540,Hyderabad,10,Signature,Entertainment,F,80580, India,Oct,2013,Oct 2013
22541,Kolkata,2,Silver,Fuel,M,126312, India,Jan,2014,Jan 2014
22542,Pune,25,Signature,Food,F,99295, India,Dec,2014,Dec 2014
22543,Hyderabad,14,Signature,Fuel,M,128255, India,Nov,2014,Nov 2014
22544,Surat,6,Silver,Bills,F,23341, India,Aug,2014,Aug 2014
22545,Lucknow,18,Platinum,Fuel,M,144632, India,Mar,2015,Mar 2015
22546,Chennai,23,Platinum,Entertainment,F,210879, India,May,2014,May 2014
22547,Jaipur,4,Platinum,Entertainment,F,84801, India,Dec,2013,Dec 2013
22548,Chennai,30,Signature,Food,F,144936, India,Jul,2014,Jul 2014
22549,Hyderabad,5,Platinum,Grocery,F,247183, India,Jan,2014,Jan 2014
22550,Kanpur,29,Platinum,Grocery,M,51020, India,Jul,2014,Jul 2014
22551,Kolkata,13,Platinum,Food,M,81109, India,Apr,2014,Apr 2014
22552,Pune,17,Silver,Fuel,F,264007, India,Oct,2014,Oct 2014
22553,Hyderabad,29,Silver,Grocery,F,262741, India,Jun,2014,Jun 2014
22554,Surat,5,Signature,Entertainment,F,3570, India,Sep,2014,Sep 2014
22555,Kolkata,29,Gold,Bills,F,59745, India,Sep,2014,Sep 2014
22556,Pune,30,Signature,Entertainment,M,192900, India,Sep,2014,Sep 2014
22557,Kanpur,18,Silver,Fuel,M,92470, India,Dec,2014,Dec 2014
22558,Lucknow,9,Platinum,Bills,M,237337, India,Jun,2014,Jun 2014
22559,Jaipur,16,Gold,Bills,F,214103, India,Dec,2014,Dec 2014
22560,Lucknow,6,Silver,Fuel,F,67022, India,May,2015,May 2015
22561,Chennai,15,Silver,Food,M,206525, India,Dec,2014,Dec 2014
22562,Hyderabad,7,Silver,Fuel,F,81932, India,Dec,2013,Dec 2013
22563,Chennai,19,Platinum,Food,M,41575, India,Apr,2014,Apr 2014
22564,Hyderabad,30,Signature,Fuel,M,201830, India,May,2014,May 2014
22565,Surat,3,Gold,Entertainment,M,247769, India,Nov,2013,Nov 2013
22566,Surat,13,Signature,Entertainment,F,70545, India,Oct,2014,Oct 2014
22567,Jaipur,3,Platinum,Entertainment,F,41969, India,Jun,2014,Jun 2014
22568,Jaipur,11,Signature,Fuel,M,279156, India,Jan,2015,Jan 2015
22569,Kanpur,7,Silver,Bills,F,230257, India,Dec,2014,Dec 2014
22570,Surat,26,Platinum,Grocery,M,78701, India,Oct,2013,Oct 2013
22571,Pune,19,Platinum,Bills,M,68804, India,Nov,2013,Nov 2013
22572,Kanpur,8,Signature,Bills,M,255662, India,Apr,2015,Apr 2015
22573,Jaipur,18,Silver,Fuel,F,181296, India,Dec,2013,Dec 2013
22574,Chennai,4,Silver,Bills,F,256806, India,Jan,2015,Jan 2015
22575,Jaipur,18,Signature,Grocery,M,185388, India,Mar,2015,Mar 2015
22576,Kolkata,19,Gold,Grocery,M,102082, India,Jan,2014,Jan 2014
22577,Lucknow,27,Silver,Food,F,21487, India,Jan,2014,Jan 2014
22578,Kanpur,6,Signature,Entertainment,M,150418, India,May,2014,May 2014
22579,Kolkata,15,Gold,Fuel,M,107153, India,Mar,2014,Mar 2014
22580,Surat,25,Platinum,Bills,F,296802, India,Oct,2013,Oct 2013
22581,Kanpur,3,Gold,Fuel,M,216277, India,Feb,2015,Feb 2015
22582,Chennai,31,Signature,Grocery,M,133593, India,Jan,2014,Jan 2014
22583,Lucknow,11,Silver,Entertainment,M,111850, India,Jul,2014,Jul 2014
22584,Chennai,3,Platinum,Entertainment,M,46611, India,Apr,2014,Apr 2014
22585,Surat,24,Gold,Food,M,279744, India,Apr,2014,Apr 2014
22586,Chennai,14,Gold,Fuel,M,188555, India,Feb,2014,Feb 2014
22587,Hyderabad,6,Signature,Grocery,F,18203, India,Sep,2014,Sep 2014
22588,Kolkata,28,Gold,Grocery,F,87520, India,Oct,2013,Oct 2013
22589,Lucknow,13,Silver,Fuel,M,230025, India,Feb,2014,Feb 2014
22590,Jaipur,2,Platinum,Grocery,F,160700, India,Jul,2014,Jul 2014
22591,Kolkata,30,Signature,Bills,F,248163, India,Dec,2014,Dec 2014
22592,Kolkata,12,Platinum,Grocery,F,100542, India,Feb,2014,Feb 2014
22593,Lucknow,14,Platinum,Entertainment,M,228425, India,Dec,2014,Dec 2014
22594,Surat,22,Silver,Food,F,158545, India,Jan,2014,Jan 2014
22595,Pune,27,Silver,Bills,F,126584, India,Apr,2015,Apr 2015
22596,Hyderabad,9,Gold,Grocery,F,19915, India,Apr,2015,Apr 2015
22597,Chennai,22,Platinum,Food,F,267835, India,Jun,2014,Jun 2014
22598,Pune,20,Gold,Fuel,F,276189, India,Mar,2015,Mar 2015
22599,Pune,11,Signature,Fuel,M,85984, India,May,2015,May 2015
22600,Hyderabad,26,Silver,Fuel,F,81125, India,Jun,2014,Jun 2014
22601,Pune,16,Silver,Bills,F,102730, India,Jul,2014,Jul 2014
22602,Chennai,1,Silver,Fuel,F,5058, India,Mar,2015,Mar 2015
22603,Kolkata,13,Platinum,Grocery,M,10323, India,Jun,2014,Jun 2014
22604,Kolkata,11,Gold,Food,M,205449, India,Mar,2014,Mar 2014
22605,Kanpur,10,Signature,Grocery,F,21377, India,Oct,2014,Oct 2014
22606,Hyderabad,27,Signature,Fuel,M,177566, India,Feb,2015,Feb 2015
22607,Pune,24,Gold,Entertainment,F,255416, India,Dec,2014,Dec 2014
22608,Hyderabad,15,Silver,Food,M,156954, India,Nov,2014,Nov 2014
22609,Surat,16,Signature,Bills,M,68379, India,Nov,2013,Nov 2013
22610,Lucknow,27,Platinum,Grocery,F,107001, India,Jan,2014,Jan 2014
22611,Chennai,4,Signature,Food,F,96305, India,Nov,2013,Nov 2013
22612,Kanpur,17,Platinum,Entertainment,M,218070, India,Sep,2014,Sep 2014
22613,Pune,9,Platinum,Grocery,M,179389, India,Jan,2014,Jan 2014
22614,Chennai,2,Gold,Grocery,M,72018, India,Aug,2014,Aug 2014
22615,Kanpur,13,Platinum,Food,M,149470, India,Dec,2014,Dec 2014
22616,Chennai,1,Silver,Entertainment,M,251861, India,May,2015,May 2015
22617,Kolkata,10,Gold,Entertainment,M,198373, India,Feb,2015,Feb 2015
22618,Surat,24,Silver,Grocery,M,120771, India,Jan,2014,Jan 2014
22619,Kolkata,7,Platinum,Entertainment,F,231690, India,May,2014,May 2014
22620,Hyderabad,9,Silver,Entertainment,F,136607, India,Jul,2014,Jul 2014
22621,Kanpur,22,Gold,Bills,F,224717, India,May,2015,May 2015
22622,Kolkata,15,Signature,Bills,M,260356, India,Feb,2015,Feb 2015
22623,Pune,5,Platinum,Food,F,34549, India,Jan,2015,Jan 2015
22624,Chennai,4,Silver,Bills,M,143742, India,Nov,2014,Nov 2014
22625,Surat,15,Gold,Food,M,192717, India,Mar,2015,Mar 2015
22626,Kanpur,9,Platinum,Food,M,298083, India,Aug,2014,Aug 2014
22627,Jaipur,1,Gold,Fuel,F,171956, India,Aug,2014,Aug 2014
22628,Jaipur,8,Silver,Grocery,F,125219, India,Jan,2015,Jan 2015
22629,Surat,21,Platinum,Grocery,M,274715, India,Oct,2014,Oct 2014
22630,Lucknow,1,Signature,Entertainment,F,265053, India,Jun,2014,Jun 2014
22631,Surat,28,Silver,Entertainment,F,298130, India,Aug,2014,Aug 2014
22632,Kolkata,27,Silver,Bills,F,249712, India,Mar,2014,Mar 2014
22633,Pune,20,Signature,Food,M,155175, India,Nov,2014,Nov 2014
22634,Lucknow,23,Platinum,Fuel,F,30776, India,Aug,2014,Aug 2014
22635,Kanpur,16,Platinum,Bills,M,209041, India,Jun,2014,Jun 2014
22636,Hyderabad,20,Gold,Entertainment,F,60661, India,Feb,2015,Feb 2015
22637,Hyderabad,27,Silver,Bills,M,155185, India,Oct,2014,Oct 2014
22638,Surat,11,Signature,Food,F,119976, India,Dec,2014,Dec 2014
22639,Lucknow,24,Platinum,Fuel,F,66006, India,Apr,2014,Apr 2014
22640,Kanpur,11,Platinum,Fuel,M,35982, India,Nov,2013,Nov 2013
22641,Pune,7,Silver,Fuel,M,107383, India,Jan,2015,Jan 2015
22642,Chennai,4,Platinum,Fuel,M,47141, India,Jun,2014,Jun 2014
22643,Pune,12,Signature,Entertainment,M,157616, India,Apr,2014,Apr 2014
22644,Kanpur,9,Gold,Entertainment,M,218615, India,Dec,2014,Dec 2014
22645,Jaipur,25,Platinum,Food,F,118240, India,Dec,2014,Dec 2014
22646,Surat,7,Platinum,Fuel,M,4359, India,Jan,2015,Jan 2015
22647,Lucknow,22,Platinum,Entertainment,F,249765, India,Oct,2013,Oct 2013
22648,Lucknow,26,Gold,Grocery,M,249011, India,May,2015,May 2015
22649,Hyderabad,2,Silver,Bills,F,29597, India,Nov,2014,Nov 2014
22650,Chennai,5,Gold,Food,F,143676, India,Dec,2013,Dec 2013
22651,Surat,11,Silver,Fuel,M,28903, India,Apr,2015,Apr 2015
22652,Kolkata,13,Gold,Entertainment,F,102516, India,Oct,2013,Oct 2013
22653,Chennai,4,Platinum,Food,M,239171, India,Jul,2014,Jul 2014
22654,Jaipur,21,Signature,Grocery,F,200225, India,Jul,2014,Jul 2014
22655,Chennai,18,Gold,Food,M,171568, India,Oct,2014,Oct 2014
22656,Lucknow,25,Silver,Food,M,282282, India,Apr,2015,Apr 2015
22657,Kolkata,23,Signature,Grocery,M,184255, India,Nov,2013,Nov 2013
22658,Surat,22,Platinum,Bills,F,17949, India,Jul,2014,Jul 2014
22659,Kolkata,16,Silver,Bills,F,25557, India,Oct,2013,Oct 2013
22660,Kolkata,23,Signature,Bills,F,17578, India,Jun,2014,Jun 2014
22661,Chennai,3,Platinum,Food,F,188765, India,Nov,2013,Nov 2013
22662,Jaipur,29,Signature,Entertainment,M,280266, India,Sep,2014,Sep 2014
22663,Kanpur,18,Signature,Entertainment,M,175102, India,Oct,2014,Oct 2014
22664,Kanpur,27,Platinum,Food,F,137410, India,Oct,2013,Oct 2013
22665,Kolkata,28,Gold,Bills,F,74503, India,Jul,2014,Jul 2014
22666,Kolkata,6,Platinum,Food,F,21947, India,Jan,2014,Jan 2014
22667,Hyderabad,20,Signature,Fuel,M,229786, India,Jan,2014,Jan 2014
22668,Chennai,7,Signature,Entertainment,F,98869, India,May,2014,May 2014
22669,Lucknow,8,Platinum,Fuel,M,155702, India,Apr,2015,Apr 2015
22670,Lucknow,7,Gold,Fuel,M,58897, India,Nov,2014,Nov 2014
22671,Hyderabad,11,Signature,Food,M,273040, India,Jun,2014,Jun 2014
22672,Kolkata,15,Signature,Fuel,M,249437, India,Sep,2014,Sep 2014
22673,Surat,22,Silver,Entertainment,F,32922, India,Jun,2014,Jun 2014
22674,Surat,8,Signature,Bills,M,22934, India,Jul,2014,Jul 2014
22675,Surat,31,Silver,Food,F,77653, India,Dec,2013,Dec 2013
22676,Lucknow,17,Platinum,Entertainment,M,284541, India,Jan,2014,Jan 2014
22677,Kolkata,20,Signature,Grocery,F,82476, India,Oct,2013,Oct 2013
22678,Kanpur,24,Silver,Food,F,254095, India,Dec,2014,Dec 2014
22679,Kanpur,23,Silver,Fuel,M,253215, India,Mar,2015,Mar 2015
22680,Lucknow,6,Platinum,Grocery,F,168417, India,Feb,2015,Feb 2015
22681,Kolkata,21,Signature,Grocery,M,121590, India,Oct,2014,Oct 2014
22682,Kolkata,24,Platinum,Entertainment,M,132263, India,May,2015,May 2015
22683,Lucknow,19,Signature,Entertainment,M,187787, India,Oct,2014,Oct 2014
22684,Hyderabad,12,Platinum,Grocery,M,223566, India,Feb,2014,Feb 2014
22685,Surat,24,Silver,Bills,M,254986, India,Dec,2013,Dec 2013
22686,Chennai,3,Signature,Food,M,64647, India,Dec,2014,Dec 2014
22687,Chennai,14,Gold,Food,M,20647, India,Apr,2015,Apr 2015
22688,Kolkata,2,Signature,Entertainment,F,126699, India,May,2014,May 2014
22689,Kanpur,26,Silver,Bills,F,190246, India,Feb,2014,Feb 2014
22690,Surat,1,Silver,Entertainment,M,30956, India,Dec,2013,Dec 2013
22691,Pune,27,Gold,Grocery,M,60474, India,Mar,2014,Mar 2014
22692,Surat,14,Platinum,Food,F,92100, India,Jul,2014,Jul 2014
22693,Kolkata,31,Silver,Entertainment,F,229840, India,Jan,2015,Jan 2015
22694,Pune,3,Silver,Fuel,F,262412, India,Jan,2014,Jan 2014
22695,Hyderabad,31,Platinum,Entertainment,F,78845, India,Jan,2014,Jan 2014
22696,Hyderabad,13,Silver,Entertainment,M,216726, India,Feb,2014,Feb 2014
22697,Jaipur,19,Silver,Grocery,F,275012, India,Mar,2014,Mar 2014
22698,Surat,8,Silver,Bills,M,191728, India,Dec,2013,Dec 2013
22699,Kolkata,15,Signature,Entertainment,M,278066, India,Jan,2014,Jan 2014
22700,Kanpur,27,Platinum,Fuel,M,44802, India,Jan,2014,Jan 2014
22701,Chennai,28,Signature,Entertainment,M,174919, India,Dec,2014,Dec 2014
22702,Pune,11,Platinum,Food,F,197901, India,May,2015,May 2015
22703,Pune,12,Silver,Food,F,147647, India,May,2015,May 2015
22704,Chennai,4,Signature,Bills,M,127500, India,Jul,2014,Jul 2014
22705,Kolkata,31,Silver,Grocery,M,50065, India,Aug,2014,Aug 2014
22706,Kanpur,3,Platinum,Entertainment,F,71908, India,Feb,2015,Feb 2015
22707,Surat,14,Signature,Bills,F,5658, India,Apr,2014,Apr 2014
22708,Lucknow,23,Platinum,Entertainment,F,248636, India,Nov,2013,Nov 2013
22709,Surat,12,Platinum,Fuel,F,161263, India,Feb,2015,Feb 2015
22710,Hyderabad,12,Signature,Bills,M,295601, India,May,2014,May 2014
22711,Pune,30,Signature,Food,M,196248, India,Oct,2013,Oct 2013
22712,Kolkata,6,Gold,Food,F,248405, India,Aug,2014,Aug 2014
22713,Kolkata,3,Signature,Grocery,F,22278, India,May,2015,May 2015
22714,Chennai,30,Platinum,Food,M,173733, India,Jun,2014,Jun 2014
22715,Jaipur,27,Silver,Entertainment,M,52469, India,Aug,2014,Aug 2014
22716,Lucknow,2,Gold,Grocery,M,126017, India,Mar,2015,Mar 2015
22717,Chennai,16,Gold,Grocery,F,106602, India,Feb,2014,Feb 2014
22718,Kolkata,20,Platinum,Grocery,M,4514, India,Feb,2015,Feb 2015
22719,Chennai,13,Platinum,Grocery,M,196796, India,Jan,2015,Jan 2015
22720,Surat,22,Gold,Entertainment,F,180976, India,Apr,2014,Apr 2014
22721,Kolkata,8,Silver,Grocery,F,278394, India,May,2015,May 2015
22722,Pune,19,Gold,Fuel,M,147385, India,Aug,2014,Aug 2014
22723,Jaipur,2,Silver,Food,M,30722, India,Nov,2014,Nov 2014
22724,Kanpur,8,Silver,Entertainment,M,50710, India,Nov,2014,Nov 2014
22725,Chennai,15,Signature,Fuel,M,158976, India,Nov,2014,Nov 2014
22726,Pune,22,Platinum,Fuel,F,102912, India,Oct,2013,Oct 2013
22727,Kolkata,3,Silver,Grocery,F,127893, India,Dec,2013,Dec 2013
22728,Hyderabad,21,Platinum,Food,M,290235, India,Feb,2014,Feb 2014
22729,Surat,6,Signature,Bills,M,22713, India,Jun,2014,Jun 2014
22730,Surat,3,Gold,Entertainment,F,124176, India,Mar,2014,Mar 2014
22731,Lucknow,3,Signature,Food,F,2280, India,Feb,2014,Feb 2014
22732,Kanpur,6,Platinum,Grocery,F,135926, India,Apr,2014,Apr 2014
22733,Pune,17,Platinum,Food,F,147966, India,Oct,2014,Oct 2014
22734,Kanpur,2,Platinum,Food,M,101880, India,Apr,2015,Apr 2015
22735,Surat,25,Signature,Grocery,M,164309, India,Oct,2013,Oct 2013
22736,Kolkata,23,Silver,Entertainment,F,21205, India,Sep,2014,Sep 2014
22737,Chennai,8,Signature,Fuel,M,95115, India,May,2015,May 2015
22738,Lucknow,30,Signature,Grocery,M,58230, India,Jan,2015,Jan 2015
22739,Surat,23,Silver,Bills,F,131740, India,Apr,2014,Apr 2014
22740,Kanpur,14,Gold,Grocery,M,219728, India,Oct,2013,Oct 2013
22741,Pune,26,Signature,Grocery,F,185954, India,Dec,2013,Dec 2013
22742,Chennai,7,Platinum,Entertainment,M,44745, India,Jan,2015,Jan 2015
22743,Jaipur,29,Signature,Grocery,F,199534, India,Jul,2014,Jul 2014
22744,Chennai,21,Gold,Grocery,F,184547, India,Apr,2015,Apr 2015
22745,Hyderabad,26,Signature,Fuel,F,3228, India,Jan,2014,Jan 2014
22746,Surat,20,Gold,Grocery,M,152620, India,Mar,2015,Mar 2015
22747,Kolkata,5,Signature,Bills,F,202324, India,May,2014,May 2014
22748,Jaipur,23,Silver,Grocery,M,226731, India,Mar,2015,Mar 2015
22749,Kanpur,15,Gold,Entertainment,M,128035, India,Dec,2013,Dec 2013
22750,Kolkata,28,Signature,Fuel,M,223362, India,Feb,2015,Feb 2015
22751,Hyderabad,30,Platinum,Entertainment,M,228911, India,Oct,2013,Oct 2013
22752,Lucknow,13,Signature,Fuel,F,127339, India,Jan,2015,Jan 2015
22753,Kanpur,8,Signature,Bills,F,185027, India,Nov,2014,Nov 2014
22754,Surat,30,Platinum,Grocery,F,29981, India,Oct,2013,Oct 2013
22755,Kanpur,17,Signature,Bills,F,13080, India,Jan,2014,Jan 2014
22756,Pune,2,Platinum,Food,M,28972, India,Aug,2014,Aug 2014
22757,Surat,29,Gold,Entertainment,F,117623, India,Sep,2014,Sep 2014
22758,Hyderabad,18,Gold,Entertainment,M,14680, India,Aug,2014,Aug 2014
22759,Hyderabad,17,Gold,Entertainment,M,102587, India,Feb,2014,Feb 2014
22760,Chennai,26,Silver,Bills,F,123612, India,Mar,2015,Mar 2015
22761,Jaipur,13,Gold,Entertainment,F,253030, India,Jun,2014,Jun 2014
22762,Pune,22,Signature,Bills,M,194234, India,Feb,2014,Feb 2014
22763,Jaipur,13,Silver,Entertainment,M,69962, India,May,2014,May 2014
22764,Kanpur,5,Signature,Food,M,292921, India,Jan,2015,Jan 2015
22765,Chennai,6,Gold,Bills,M,226446, India,Jan,2014,Jan 2014
22766,Kolkata,6,Silver,Entertainment,F,162939, India,Mar,2014,Mar 2014
22767,Kanpur,12,Silver,Grocery,M,34260, India,Oct,2014,Oct 2014
22768,Kanpur,29,Gold,Fuel,F,96231, India,Jul,2014,Jul 2014
22769,Kanpur,16,Platinum,Food,M,125580, India,Feb,2015,Feb 2015
22770,Hyderabad,11,Signature,Grocery,F,106916, India,Jun,2014,Jun 2014
22771,Kolkata,3,Gold,Bills,M,172365, India,Jun,2014,Jun 2014
22772,Lucknow,15,Gold,Fuel,F,20991, India,Jun,2014,Jun 2014
22773,Kanpur,27,Gold,Food,F,106522, India,Sep,2014,Sep 2014
22774,Surat,23,Silver,Fuel,F,168596, India,Jan,2015,Jan 2015
22775,Chennai,23,Platinum,Grocery,M,240184, India,Dec,2013,Dec 2013
22776,Pune,13,Silver,Food,M,126506, India,Dec,2014,Dec 2014
22777,Jaipur,17,Signature,Fuel,F,275546, India,Oct,2014,Oct 2014
22778,Chennai,4,Gold,Grocery,M,92169, India,Dec,2013,Dec 2013
22779,Lucknow,26,Gold,Grocery,M,89707, India,Feb,2015,Feb 2015
22780,Hyderabad,25,Signature,Bills,F,113739, India,May,2014,May 2014
22781,Lucknow,19,Signature,Entertainment,M,99230, India,Mar,2015,Mar 2015
22782,Hyderabad,14,Silver,Entertainment,M,104747, India,Apr,2014,Apr 2014
22783,Hyderabad,24,Signature,Grocery,M,32846, India,Jul,2014,Jul 2014
22784,Hyderabad,4,Gold,Bills,M,44011, India,Oct,2014,Oct 2014
22785,Pune,28,Gold,Fuel,F,90157, India,Sep,2014,Sep 2014
22786,Hyderabad,23,Silver,Bills,F,128521, India,May,2014,May 2014
22787,Lucknow,11,Silver,Bills,M,215635, India,Apr,2014,Apr 2014
22788,Jaipur,10,Gold,Entertainment,M,144014, India,May,2015,May 2015
22789,Lucknow,29,Gold,Bills,M,26941, India,Dec,2013,Dec 2013
22790,Kanpur,21,Gold,Entertainment,F,68452, India,Dec,2013,Dec 2013
22791,Kolkata,7,Signature,Food,M,238336, India,Dec,2013,Dec 2013
22792,Chennai,20,Gold,Food,F,62724, India,Oct,2014,Oct 2014
22793,Surat,5,Gold,Grocery,M,49536, India,Jun,2014,Jun 2014
22794,Hyderabad,25,Signature,Grocery,F,163388, India,Nov,2014,Nov 2014
22795,Kolkata,6,Silver,Bills,F,105703, India,Apr,2014,Apr 2014
22796,Lucknow,6,Gold,Food,M,240925, India,Nov,2013,Nov 2013
22797,Kolkata,20,Platinum,Bills,M,22632, India,Oct,2014,Oct 2014
22798,Lucknow,3,Signature,Grocery,F,60436, India,Feb,2015,Feb 2015
22799,Lucknow,9,Silver,Entertainment,M,92819, India,Sep,2014,Sep 2014
22800,Lucknow,7,Gold,Grocery,M,193488, India,Sep,2014,Sep 2014
22801,Surat,27,Silver,Fuel,F,148001, India,Feb,2015,Feb 2015
22802,Kanpur,14,Platinum,Bills,M,75870, India,Oct,2014,Oct 2014
22803,Kanpur,5,Platinum,Entertainment,F,54345, India,Dec,2013,Dec 2013
22804,Pune,13,Signature,Food,F,159661, India,Oct,2013,Oct 2013
22805,Chennai,13,Platinum,Food,F,141006, India,Mar,2015,Mar 2015
22806,Jaipur,7,Signature,Fuel,M,285256, India,Apr,2015,Apr 2015
22807,Surat,6,Platinum,Grocery,F,103288, India,Sep,2014,Sep 2014
22808,Lucknow,7,Gold,Bills,F,182343, India,Jul,2014,Jul 2014
22809,Chennai,26,Silver,Entertainment,F,49019, India,Aug,2014,Aug 2014
22810,Surat,22,Gold,Fuel,M,237149, India,Nov,2014,Nov 2014
22811,Kanpur,10,Silver,Entertainment,M,184786, India,Oct,2013,Oct 2013
22812,Pune,6,Gold,Bills,F,128953, India,Aug,2014,Aug 2014
22813,Pune,3,Platinum,Grocery,M,199535, India,Dec,2013,Dec 2013
22814,Pune,17,Gold,Grocery,F,297121, India,Feb,2014,Feb 2014
22815,Kolkata,1,Gold,Food,F,159120, India,Jan,2014,Jan 2014
22816,Kolkata,15,Platinum,Bills,M,186423, India,Mar,2015,Mar 2015
22817,Jaipur,2,Gold,Entertainment,F,158077, India,Nov,2013,Nov 2013
22818,Kolkata,23,Platinum,Bills,F,124877, India,Aug,2014,Aug 2014
22819,Lucknow,27,Signature,Food,M,180765, India,Dec,2014,Dec 2014
22820,Kolkata,29,Platinum,Fuel,M,293724, India,Oct,2013,Oct 2013
22821,Chennai,9,Silver,Bills,M,43128, India,Mar,2015,Mar 2015
22822,Kolkata,28,Silver,Entertainment,M,296787, India,Apr,2014,Apr 2014
22823,Kolkata,31,Gold,Food,F,77991, India,Aug,2014,Aug 2014
22824,Surat,13,Signature,Food,M,288997, India,Oct,2013,Oct 2013
22825,Kanpur,23,Gold,Bills,F,20658, India,Mar,2015,Mar 2015
